ccm,scm,usm,coords
2,13,21,"[[1442, 817], [1420, 393], [1438, 393], [1438, 422]]"
2,13,20,"[[1442, 833], [1405, 393], [1423, 393], [1423, 422]]"
2,13,21,"[[1421, 421], [1420, 393], [1438, 393], [1438, 422]]"
2,13,20,"[[1406, 421], [1405, 393], [1423, 393], [1423, 422]]"
2,13,18,"[[1421, 421], [1420, 393], [1438, 393], [1438, 422]]"
2,13,20,"[[1473, 421], [1472, 393], [1490, 393], [1490, 422]]"
2,13,16,"[[1421, 421], [1420, 393], [1438, 393], [1438, 422]]"
2,13,14,"[[1525, 421], [1524, 393], [1542, 393], [1542, 422]]"
2,13,21,"[[1537, 449], [1536, 430], [1576, 430], [1576, 450]]"
2,13,22,"[[1406, 421], [1405, 393], [1423, 393], [1423, 422]]"
2,13,19,"[[1393, 320], [1392, 301], [1432, 301], [1432, 321]]"
2,13,21,"[[1458, 421], [1457, 393], [1475, 393], [1475, 422]]"
2,13,14,"[[1406, 421], [1405, 393], [1423, 393], [1423, 422]]"
2,13,15,"[[1537, 449], [1536, 430], [1576, 430], [1576, 450]]"
2,13,45,"[[1540, 421], [1539, 393], [1557, 393], [1557, 422]]"
2,13,46,"[[1500, 225], [1465, 236], [1459, 218], [1494, 205]]"
2,13,16,"[[1490, 196], [1455, 207], [1449, 189], [1484, 176]]"
2,13,17,"[[1525, 421], [1524, 393], [1542, 393], [1542, 422]]"
2,13,18,"[[1488, 421], [1487, 393], [1505, 393], [1505, 422]]"
2,13,19,"[[1473, 421], [1472, 393], [1490, 393], [1490, 422]]"
2,13,20,"[[1458, 421], [1457, 393], [1475, 393], [1475, 422]]"
2,13,21,"[[1421, 421], [1420, 393], [1438, 393], [1438, 422]]"
2,13,49,"[[1406, 421], [1405, 393], [1423, 393], [1423, 422]]"
2,13,48,"[[1465, 129], [1439, 137], [1433, 121], [1460, 111]]"
2,13,47,"[[1477, 164], [1442, 175], [1436, 157], [1471, 144]]"
2,13,24,"[[1483, 180], [1448, 191], [1442, 173], [1477, 160]]"
2,13,23,"[[1393, 262], [1392, 243], [1432, 243], [1432, 263]]"
2,13,27,"[[1393, 293], [1392, 274], [1432, 274], [1432, 294]]"
2,13,29,"[[1393, 204], [1392, 185], [1432, 185], [1432, 205]]"
2,13,31,"[[1393, 168], [1392, 149], [1432, 149], [1432, 169]]"
2,13,32,"[[1393, 128], [1392, 109], [1432, 109], [1432, 129]]"
2,13,22,"[[1393, 102], [1392, 83], [1432, 83], [1432, 103]]"
2,13,25,"[[1393, 320], [1392, 301], [1432, 301], [1432, 321]]"
2,13,26,"[[1393, 245], [1392, 226], [1432, 226], [1432, 246]]"
2,13,28,"[[1393, 228], [1392, 209], [1432, 209], [1432, 229]]"
2,13,30,"[[1393, 186], [1392, 167], [1432, 167], [1432, 187]]"
2,13,33,"[[1393, 145], [1392, 126], [1432, 126], [1432, 146]]"
2,13,44,"[[1365, 34], [1364, 6], [1382, 6], [1382, 35]]"
2,13,43,"[[1506, 241], [1471, 252], [1465, 234], [1500, 221]]"
2,13,42,"[[1513, 256], [1478, 267], [1472, 249], [1507, 236]]"
2,13,41,"[[1524, 284], [1489, 295], [1483, 277], [1518, 264]]"
2,13,40,"[[1530, 300], [1495, 311], [1489, 293], [1524, 280]]"
2,13,39,"[[1536, 316], [1501, 327], [1495, 309], [1530, 296]]"
2,13,38,"[[1453, 329], [1452, 290], [1472, 290], [1472, 330]]"
2,13,37,"[[1242, 35], [1241, 0], [1261, 0], [1261, 36]]"
2,13,34,"[[1258, 35], [1257, 0], [1277, 0], [1277, 36]]"
2,13,35,"[[1348, 35], [1347, 0], [1367, 0], [1367, 36]]"
2,13,36,"[[1299, 35], [1298, 0], [1318, 0], [1318, 36]]"
2,13,0,"[[1274, 35], [1273, 0], [1293, 0], [1293, 36]]"
2,13,1,"[[1539, 843], [1538, 824], [1578, 824], [1578, 844]]"
2,13,2,"[[1539, 825], [1538, 806], [1578, 806], [1578, 826]]"
2,13,3,"[[1539, 807], [1538, 788], [1578, 788], [1578, 808]]"
2,13,4,"[[1537, 784], [1536, 765], [1576, 765], [1576, 785]]"
2,13,5,"[[1537, 766], [1536, 747], [1576, 747], [1576, 767]]"
2,13,6,"[[1537, 628], [1536, 609], [1576, 609], [1576, 629]]"
2,13,7,"[[1537, 604], [1536, 585], [1576, 585], [1576, 605]]"
2,13,8,"[[1537, 586], [1536, 567], [1576, 567], [1576, 587]]"
2,13,9,"[[1537, 567], [1536, 548], [1576, 548], [1576, 568]]"
2,13,10,"[[1537, 544], [1536, 525], [1576, 525], [1576, 545]]"
2,13,11,"[[1537, 525], [1536, 506], [1576, 506], [1576, 526]]"
2,13,12,"[[1537, 508], [1536, 489], [1576, 489], [1576, 509]]"
2,13,13,"[[1537, 485], [1536, 466], [1576, 466], [1576, 486]]"
2,13,14,"[[1537, 467], [1536, 448], [1576, 448], [1576, 468]]"
2,13,15,"[[1537, 449], [1536, 430], [1576, 430], [1576, 450]]"
2,13,16,"[[1540, 421], [1539, 393], [1557, 393], [1557, 422]]"
2,13,17,"[[1525, 421], [1524, 393], [1542, 393], [1542, 422]]"
2,13,18,"[[1488, 421], [1487, 393], [1505, 393], [1505, 422]]"
2,13,19,"[[1473, 421], [1472, 393], [1490, 393], [1490, 422]]"
2,13,20,"[[1458, 421], [1457, 393], [1475, 393], [1475, 422]]"
2,13,21,"[[1421, 421], [1420, 393], [1438, 393], [1438, 422]]"
2,13,22,"[[1406, 421], [1405, 393], [1423, 393], [1423, 422]]"
2,13,23,"[[1393, 320], [1392, 301], [1432, 301], [1432, 321]]"
2,13,24,"[[1393, 293], [1392, 274], [1432, 274], [1432, 294]]"
2,13,25,"[[1393, 262], [1392, 243], [1432, 243], [1432, 263]]"
2,13,26,"[[1393, 245], [1392, 226], [1432, 226], [1432, 246]]"
2,13,27,"[[1393, 228], [1392, 209], [1432, 209], [1432, 229]]"
2,13,28,"[[1393, 204], [1392, 185], [1432, 185], [1432, 205]]"
2,13,29,"[[1393, 186], [1392, 167], [1432, 167], [1432, 187]]"
2,13,30,"[[1393, 168], [1392, 149], [1432, 149], [1432, 169]]"
2,13,31,"[[1393, 145], [1392, 126], [1432, 126], [1432, 146]]"
2,13,32,"[[1393, 128], [1392, 109], [1432, 109], [1432, 129]]"
2,13,33,"[[1393, 102], [1392, 83], [1432, 83], [1432, 103]]"
2,13,34,"[[1365, 34], [1364, 6], [1382, 6], [1382, 35]]"
2,13,35,"[[1348, 35], [1347, 0], [1367, 0], [1367, 36]]"
2,13,36,"[[1299, 35], [1298, 0], [1318, 0], [1318, 36]]"
2,13,37,"[[1274, 35], [1273, 0], [1293, 0], [1293, 36]]"
2,13,38,"[[1258, 35], [1257, 0], [1277, 0], [1277, 36]]"
2,13,39,"[[1242, 35], [1241, 0], [1261, 0], [1261, 36]]"
2,13,40,"[[1453, 329], [1452, 290], [1472, 290], [1472, 330]]"
2,13,41,"[[1536, 316], [1501, 327], [1495, 309], [1530, 296]]"
2,13,42,"[[1530, 300], [1495, 311], [1489, 293], [1524, 280]]"
2,13,43,"[[1524, 284], [1489, 295], [1483, 277], [1518, 264]]"
2,13,44,"[[1513, 256], [1478, 267], [1472, 249], [1507, 236]]"
2,13,45,"[[1506, 241], [1471, 252], [1465, 234], [1500, 221]]"
2,13,46,"[[1500, 225], [1465, 236], [1459, 218], [1494, 205]]"
2,13,47,"[[1490, 196], [1455, 207], [1449, 189], [1484, 176]]"
2,13,48,"[[1483, 180], [1448, 191], [1442, 173], [1477, 160]]"
2,13,49,"[[1477, 164], [1442, 175], [1436, 157], [1471, 144]]"
2,13,50,"[[1465, 129], [1439, 137], [1433, 121], [1460, 111]]"
0,0,0,"[[1513, 195], [1478, 206], [1472, 188], [1507, 175]]"
